P39956	0.24942526	1
P53741	0.04941827	0
Q12301	0.08458462	0
P06102	0.23616913	0
P39001	0.25124937	1
P26754	0.0016478896	0
Q03880	0.027368069	0
Q12114	0.07900867	0
P38736	0.30709422	0
P39954	0.00040867925	0
P29366	0.30021006	0
P06245	0.009077698	0
P20438	0.0029637814	0
P38959	0.100032985	0
P43132	0.062134385	0
P38260	0.0010796189	0
P31384	0.15058076	0
Q07468	0.0135139525	0
P47079	0.0018551648	0
P22035	0.086966276	0
P08678	0.09241107	0
P34760	0.042610496	0
Q03795	0.25087357	0
Q06336	0.009364456	0
P33400	0.05603677	0
P07257	0.0050762	0
P34164	0.30735064	0
Q00362	0.1209493	0
P12612	0.011097044	0
Q06116	0.00032317638	0
P40558	0.04660982	0
Q03785	0.003388524	0
Q07896	0.016929448	0
P38144	0.032447398	0
Q08981	0.29421967	0
P38889	0.0012719035	0
P38075	0.08514285	0
P11938	0.007325858	0
P15274	0.0869973	0
P40986	0.033999592	0
P25333	0.015419692	0
Q12329	0.038910717	0
P53152	0.005002111	0
P10961	0.06761974	0
Q06324	0.040496737	0
P17106	0.047878265	0
P33338	0.19668108	0
P32562	0.108409494	0
Q12318	0.0066356957	0
P38770	0.004073024	0
P16664	0.2165817	0
P25632	0.006314516	0
P04840	0.0013637543	0
Q12494	0.38120478	1
Q01477	0.13856053	1
P07278	0.07707015	0
P32771	0.07946089	0
Q99332	0.020702481	0
Q12163	0.03012216	0
P11792	0.35252827	1
P32504	0.021516949	0
P47031	0.018327951	0
P25390	0.0047612786	0
P19882	0.0024805963	0
P17123	0.029239088	0
Q9P305	0.021704674	0
Q12454	0.079970926	0
P25587	0.16122976	0
P15436	0.018584847	0
P33749	0.0042245686	1
P38873	0.011700898	0
Q05919	0.038100034	0
P39960	0.33214873	0
P01120	0.1093103	0
P17967	0.0014753342	0
P27344	0.14295605	0
P32454	0.13301411	0
P40458	0.004076302	1
P53851	0.0076729953	0
P34244	0.09112179	0
P40468	0.095400274	0
P38071	0.00019517541	0
P38344	0.027442843	0
Q12172	0.015642494	0
P25366	0.21129522	0
P38255	0.01652199	0
P14680	0.08675572	0
P47114	0.008357614	0
P32589	0.0021730363	0
P50111	0.11595672	0
P18494	0.24691805	1
Q08723	0.03574875	0
P02992	0.00013035536	0
Q12276	0.05778566	0
P14682	0.030460745	0
P46674	0.087825984	0
P53236	0.013942748	0
P42846	0.04060757	0
P04147	0.20574087	0
P32607	0.15203333	0
P38250	0.12873799	0
Q08965	0.19907483	0
P36114	0.06743625	0
P05986	0.09257895	0
P22204	0.00023254752	0
P46655	0.043221653	0
Q12382	0.021974415	0
